folder_title;parent_title;foldertype;parentqueueSize;parentdiscardOldest;parentsamplingInterval;title;devpropname;r;calc;w;calc_out;chan;dataType;accessLevel;objectId;did;prop;cslink;csdid;csprop;;ChosePLC
;ValveSafety;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValveSafety.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValveSafety";d1012;bBlockOpenOut;;;;;
;ValveSafety;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValveSafety.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValveSafety";d1012;bBlockCloseOut;;;;;
ValvePress;Group[1];;;;;;;;;;;;;;;;;;;;d1011;
;ValvePress;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bH;;;;;
;ValvePress;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bL;;;;;
;ValvePress;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bCtrl;;;;;
;ValvePress;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bOpenManual;;;;;
;ValvePress;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bCloseManual;;;;;
;ValvePress;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bAuto;;;;;
;ValvePress;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bBlockOpenOut;;;;;
;ValvePress;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].ValvePress";d1011;bBlockCloseOut;;;;;
Valve1;Group[1];;;;;;;;;;;;;;;;;;;;d1014;
;Valve1;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bH;;;;;
;Valve1;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bL;;;;;
;Valve1;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bCtrl;;;;;
;Valve1;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bOpenManual;;;;;
;Valve1;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bCloseManual;;;;;
;Valve1;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bAuto;;;;;
;Valve1;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bBlockOpenOut;;;;;
;Valve1;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Valve1";d1014;bBlockCloseOut;;;;;
Group[2];ALL;;;;;;;;;;;;;;;;;;;;d0184;
;Group[2];;;;;bPressProc;bPressProc;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bPressProc";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bPressProc;;;;;
;Group[2];;;;;bPressOk;bPressOk;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bPressOk";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bPressOk;;;;;
;Group[2];;;;;bPressAlarm;bPressAlarm;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bPressAlarm";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bPressAlarm;;;;;
;Group[2];;;;;bSkipPress;bSkipPress;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bSkipPress";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bSkipPress;;;;;
;Group[2];;;;;fPressRemainingTime;fPressRemainingTime;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].fPressRemainingTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;fPressRemainingTime;;;;;
;Group[2];;;;;fPressFullTime;fPressFullTime;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].fPressFullTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;fPressFullTime;;;;;
;Group[2];;;;;fPressRemainingTimeStep;fPressRemainingTimeStep;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].fPressRemainingTimeStep";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;fPressRemainingTimeStep;;;;;
;Group[2];;;;;fPressStepTime;fPressStepTime;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].fPressStepTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;fPressStepTime;;;;;
;Group[2];;;;;ePressIgn;ePressIgn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].ePressIgn";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;ePress2;;;;;
;Group[2];;;;;fPressPFixat;fPressPFixat;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].fPressPFixat";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;fPressPFixat;;;;;
;Group[2];;;;;bStartPressVirt;bStartPressVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bStartPressVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bStartPressVirt;;;;;
;Group[2];;;;;bStopPressVirt;bStopPressVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bStopPressVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bStopPressVirt;;;;;
;Group[2];;;;;bStartIgnVirt;bStartIgnVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].bStartIgnVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]";d0184;bStartIgnVirt;;;;;
_PgBetween;Group[2];;;;;;;;;;;;;;;;;;;;d0034;
;_PgBetween;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween";d0034;fNormValue;;;;;
;_PgBetween;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween";d0034;fInValue;;;;;
;_PgBetween;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_fPgBetween.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_fPgBetween";d0034;fNormL;;;;;
;_PgBetween;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_fPgBetween.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_fPgBetween";d0034;fNormH;;;;;
;_PgBetween;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_fPgBetween.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_fPgBetween";d0034;fTFilter;;;;;
;_PgBetween;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween";d0034;bSimulation;;;;;
;_PgBetween;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2]._PgBetween";d0034;fSimulValue;;;;;
Burn[1];Group[2];;;;;;;;;;;;;;;;;;;;d0188;
;Burn[1];;;;;bFireBurnErr;bFireBurnErr;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bFireBurnErr";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bFireBurnErr;;;;;
;Burn[1];;;;;bFireBurn;bFireBurn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bFireBurn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bFireBurn;;;;;
;Burn[1];;;;;bFireIgn;bFireIgn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bFireIgn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bFireIgn;;;;;
;Burn[1];;;;;bBurnStarted;bBurnStarted;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bBurnStarted";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bBurnStarted;;;;;
;Burn[1];;;;;bIgnProc;bIgnProc;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bIgnProc";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bIgnProc;;;;;
;Burn[1];;;;;fIgnRemainingTimeStep;fIgnRemainingTimeStep;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].fIgnRemainingTimeStep";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;fIgnRemainingTimeStep;;;;;
;Burn[1];;;;;fIgnStepTime;fIgnStepTime;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].fIgnStepTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;fIgnStepTime;;;;;
;Burn[1];;;;;sIgnCurrentProblem;sIgnCurrentProblem;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].sIgnCurrentProblem";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;sIgnCurrentProblem;;;;;
;Burn[1];;;;;iFailIgnCount;iFailIgnCount;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].iFailIgnCount";Int16;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;iFailIgnCount;;;;;
;Burn[1];;;;;eBurnIgn;eBurnIgn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].eBurnIgn";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;eBurn;;;;;
;Burn[1];;;;;eBurnProtections;eBurnProtections;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].eBurnProtections";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;eBurnProtections;;;;;
;Burn[1];;;;;bStartBurnVirt;bStartBurnVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bStartBurnVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bStartBurnVirt;;;;;
;Burn[1];;;;;bStopBurnVirt;bStopBurnVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bStopBurnVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d0188;bStopBurnVirt;;;;;
Spark;Burn[1];;;;;;;;;;;;;;;;;;;;;
;Spark;;;;;bStart;bStart;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].Spark.bStart";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].Spark";d0188;bSpark;;;;;
;Burn[1];;;;;bPgNorm;bPgNorm;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bPgNorm";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d1182;bP;;;;d1182;
;Burn[1];;;;;bPaNorm;bPaNorm;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].bPaNorm";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1]";d1183;bP;;;;d1183;
DamperGas;Burn[1];;;;;;;;;;;;;;;;;;;;d0191;
;DamperGas;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bH;;;;;
;DamperGas;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bL;;;;;
;DamperGas;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bClose;;;;;
;DamperGas;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bOpen;;;;;
;DamperGas;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bOpenManual;;;;;
;DamperGas;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bCloseManual;;;;;
;DamperGas;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bAuto;;;;;
;DamperGas;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bBlockOpenOut;;;;;
;DamperGas;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;bBlockCloseOut;;;;;
;DamperGas;;;;;State;State;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.State";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas";d0191;State;;;;;
fPosition;DamperGas;;;;;;;;;;;;;;;;;;;;d0037;
;fPosition;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.fPosition.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.fPosition";d0037;fNormValue;;;;;
;fPosition;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.fPosition.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperGas.fPosition";d0037;fInValue;;;;;
;fPosition;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperGas_fPosition.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperGas_fPosition";d0037;fNormL;;;;;
;fPosition;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperGas_fPosition.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperGas_fPosition";d0037;fNormH;;;;;
;fPosition;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperGas_fPosition.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperGas_fPosition";d0037;fTFilter;;;;;
DamperAir;Burn[1];;;;;;;;;;;;;;;;;;;;d0192;
;DamperAir;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bH;;;;;
;DamperAir;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bL;;;;;
;DamperAir;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bClose;;;;;
;DamperAir;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bOpen;;;;;
;DamperAir;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bOpenManual;;;;;
;DamperAir;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bCloseManual;;;;;
;DamperAir;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bAuto;;;;;
;DamperAir;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bBlockOpenOut;;;;;
;DamperAir;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;bBlockCloseOut;;;;;
;DamperAir;;;;;State;State;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.State";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir";d0192;State;;;;;
fPosition;DamperAir;;;;;;;;;;;;;;;;;;;;d0040;
;fPosition;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.fPosition.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.fPosition";d0040;fNormValue;;;;;
;fPosition;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.fPosition.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[2].Burn[1].DamperAir.fPosition";d0040;fInValue;;;;;
;fPosition;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperAir_fPosition.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperAir_fPosition";d0040;fNormL;;;;;
;fPosition;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperAir_fPosition.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperAir_fPosition";d0040;fNormH;;;;;
;fPosition;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperAir_fPosition.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group2_Burn1_DamperAir_fPosition";d0040;fTFilter;;;;;
Valve2;Burn[1];;;;;;;;;;;;;;;;;;;;d0190;
